site,date,issue_date,actual,target_age_days,target,predicted,baseline_predicted,experimental_tail_probability,actual_tail_event,experimental_flag,error,baseline_error,source_error,season,year,history_age,event_group,site_training_status,extreme_group
53033102,2025-04-04,2025-03-28,225.0,35,alkalinity,96.0456547725378,92.1987124374581,0.0905822935667157,1,False,0.8453534637401079,0.8858010927249023,128.9543452274622,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303397,2026-02-07,2026-01-31,30.0,14,hardness,70.71660176098734,88.49917937580568,0.1273472326068732,1,False,0.8387350611017172,1.0602422517682166,40.716601760987345,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
53033101,2025-09-20,2025-09-13,7.5,22,dissolved_oxygen,8.33078085138031,9.5,0.3042937648009399,1,False,0.8307808513803092,2.0,0.8307808513803092,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303306,2026-02-01,2026-01-25,65.0,28,conductivity,149.2115177188173,188.00000000000003,0.1805929919137466,1,False,0.82238967691237,1.0520922730332174,84.2115177188173,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
241118181741,2025-06-07,2025-05-31,300.0,35,ecoli,132.33554258823904,66.67000000000003,0.2323600973236009,1,False,0.8142414370344815,1.492467314504741,167.66445741176096,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2025-08-02,2025-07-26,10866.67,21,other_coliform,4833.329999999999,4833.329999999999,0.453268309126873,1,False,0.8100497803333742,0.8100497803333742,6033.340000000001,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2025-09-13,2025-09-06,14.8,42,water_temperature,13.996514583492624,10.75,0.3660496077122642,1,False,0.8034854165073764,4.050000000000001,0.8034854165073764,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-01-23,2025-01-16,310.67,11,conductivity,138.9536931099422,72.43558044867098,0.1805929919137466,1,False,0.8006333313559706,1.4455363703249793,171.7163068900578,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303391,2025-08-12,2025-08-05,7.8,25,dissolved_oxygen,8.574943741590088,9.32,0.2454025698388409,1,False,0.7749437415900884,1.5200000000000005,0.7749437415900884,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-09-21,2025-09-14,8.0,46,dissolved_oxygen,8.766669328247277,9.5125,0.1844978731054272,1,False,0.7666693282472767,1.5124999999999993,0.7666693282472767,autumn,2025,36–60 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033103,2025-04-04,2025-03-28,180.0,35,alkalinity,83.11106777191499,55.00000000000002,0.1026728355844931,1,False,0.7663588704259778,1.1731453405306764,96.88893222808501,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
251221150501,2025-11-23,2025-11-16,90.4,94,conductivity,195.6242427220525,170.6250183157389,0.1805929919137466,1,False,0.7660490315291151,0.6300664923475523,105.22424272205248,autumn,2025,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303396,2025-02-08,2025-02-01,525.0,27,conductivity,243.7695811147019,310.9519193722004,0.1805929919137466,1,False,0.7649839299728329,0.5224521413798389,281.2304188852981,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303392,2025-06-23,2025-06-16,8.1,17,dissolved_oxygen,8.8639742148827,9.25,0.2400771711213054,1,False,0.7639742148827011,1.1500000000000004,0.7639742148827011,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183308,2025-08-02,2025-07-26,6800.0,21,other_coliform,3266.669999999999,3266.669999999999,0.3746278433098377,1,False,0.7329924674866533,0.7329924674866533,3533.330000000001,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2026-01-24,2026-01-17,317.0,13,conductivity,151.90543132050252,187.70284998601272,0.1805929919137466,1,False,0.7322317484322172,0.5218778272552171,165.09456867949748,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2026-01-11,2026-01-04,40.0,28,hardness,84.23676077467987,79.1123669393304,0.1297771524818991,1,False,0.7318607385684714,0.6698581692019605,44.236760774679865,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2025-09-13,2025-09-06,266.67,42,ecoli,129.89453580030343,149.07701722782195,0.2323600973236009,1,False,0.7153629497698466,0.5786062679889161,136.7754641996966,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303318,2025-07-19,2025-07-12,400.0,34,ecoli,199.3627206614146,215.222805451416,0.2323600973236009,1,False,0.6938321000442293,0.6176520445403817,200.6372793385854,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033105,2025-02-22,2025-02-15,5.0,34,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.1033155055875529,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5306101,2025-05-17,2025-05-10,5.0,48,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.0567011469330663,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,spring,2025,36–60 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303395,2025-10-18,2025-10-11,5.0,15,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.0634666222759932,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303394,2025-10-12,2025-10-05,5.0,28,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.062924963316925,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303346,2025-08-27,2025-08-20,5.0,99,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.1316633468394028,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,summer,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-06-15,2025-06-08,5.0,14,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.0826856242111936,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303346,2025-02-02,2025-01-26,5.0,12,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.125246513860933,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303321,2026-02-23,2026-02-16,5.0,26,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.135758910705456,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303320,2025-04-06,2025-03-30,5.0,35,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.0705566973359307,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-04-18,2025-04-11,5.0,12,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.0686776716779999,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-10-14,2025-10-07,5.0,27,turbidity_legacy,2.0000000000000004,2.0000000000000004,0.0691458994882084,1,False,0.6931471805599452,0.6931471805599452,2.9999999999999996,autumn,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-02-09,2025-02-02,386.0,17,conductivity,193.1500059477779,299.99999999999966,0.1805929919137466,1,False,0.6897936062171439,0.25131442828090744,192.8499940522221,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
53033105,2025-07-15,2025-07-08,170.0,34,alkalinity,85.46893595617419,55.00000000000002,0.0653382360815827,1,False,0.6818783289584767,1.1163118657675106,84.53106404382581,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303320,2025-09-07,2025-08-31,7.8,35,dissolved_oxygen,8.473474431315639,8.825,0.2618923783178595,1,False,0.6734744313156389,1.0249999999999995,0.6734744313156389,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033104,2025-08-13,2025-08-06,266.67,33,ecoli,139.70688981695173,100.00000000000004,0.2323600973236009,1,False,0.6430759474422523,0.9746343616599749,126.96311018304829,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-06-15,2025-06-08,400.0,36,ecoli,210.76160434410144,289.3979091143743,0.2323600973236009,1,False,0.6385002931786943,0.322709344401221,189.23839565589856,summer,2025,36–60 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303320,2026-02-02,2026-01-26,30.0,28,hardness,57.649013136212325,67.64153324592662,0.0534033286314373,1,False,0.6375835441507336,0.7949105879440133,27.649013136212325,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
241118183629,2025-02-28,2025-02-21,30.4,28,turbidity_reported,15.853379483059175,15.853379483059175,0.1500406647978294,1,False,0.6222566934330356,0.6222566934330356,14.546620516940823,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-03-03,2025-02-24,316.0,33,conductivity,169.16954223518397,163.99999999999994,0.1805929919137466,1,False,0.6221065265417209,0.6529562999767,146.83045776481603,spring,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2025-08-06,2025-07-30,8.1,11,dissolved_oxygen,8.718459856133725,9.207142857142856,0.0798861274051628,1,False,0.6184598561337253,1.1071428571428559,0.6184598561337253,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118182150,2025-09-13,2025-09-06,366.67,42,ecoli,197.25873843624424,435.9591857370662,0.2323600973236009,1,False,0.6176128593213566,0.17265399752374933,169.41126156375577,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303392,2025-08-17,2025-08-10,8.0,15,dissolved_oxygen,8.615393826914554,9.12,0.255803234053669,1,False,0.6153938269145538,1.1199999999999992,0.6153938269145538,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303305,2026-02-24,2026-02-17,140.0,31,alkalinity,76.49791071049874,77.79204463369832,0.0770580597238714,1,False,0.5985089129564658,0.581947855035926,63.50208928950126,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
251221150232,2025-11-23,2025-11-16,114.4,94,conductivity,207.92032201387775,179.32060938794706,0.1805929919137466,1,False,0.5935485908191493,0.44633207569238564,93.52032201387775,autumn,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303392,2025-02-13,2025-02-06,329.66,11,conductivity,182.10397542844944,209.89502627776213,0.1805929919137466,1,False,0.5910364938900674,0.4497301532367972,147.55602457155058,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303397,2026-01-10,2026-01-03,309.0,27,conductivity,170.98370564046388,185.9667500158264,0.1805929919137466,1,False,0.5891725598018152,0.5056415038362134,138.01629435953612,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-06-15,2025-06-08,5100.0,36,other_coliform,2833.3299999999995,2833.3299999999995,0.499467415642131,1,False,0.587631021261446,0.587631021261446,2266.6700000000005,summer,2025,36–60 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2026-01-30,2026-01-23,115.3,119,conductivity,207.97442805348413,199.37585753338848,0.1805929919137466,1,False,0.5860388311432736,0.5440218310385534,92.67442805348414,winter,2026,61–120 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303397,2026-02-07,2026-01-31,115.0,14,conductivity,206.4586320217275,302.19295094217864,0.1805929919137466,1,False,0.5813417649380836,0.9607792135201505,91.45863202172751,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303396,2026-01-26,2026-01-19,343.0,26,conductivity,191.67320328443415,311.557442699705,0.1805929919137466,1,False,0.5796461508628026,0.09585338845009428,151.32679671556585,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5306103,2025-06-22,2025-06-15,15.0,33,turbidity_reported,8.000000000000002,8.000000000000002,0.0027190389767522,1,False,0.5753641449035616,0.5753641449035616,6.999999999999998,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-12-31,2025-12-24,339.0,31,conductivity,193.31825718534336,319.8197976572792,0.1805929919137466,1,False,0.5594483017433394,0.05806603012653255,145.68174281465664,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
251221150343,2025-02-16,2025-02-09,410.1,113,conductivity,234.76050789521503,217.90288761850368,0.1805929919137466,1,False,0.5560200011875427,0.630208297965889,175.339492104785,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303354,2026-03-18,2026-03-11,45.0,28,alkalinity,79.20371185348301,85.61775628524423,0.022446086959441,1,False,0.5559283997747553,0.6328634359977352,34.203711853483014,spring,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303306,2025-09-07,2025-08-31,110.0,35,hardness,63.9804181784095,53.03684828013206,0.1307347734619872,1,False,0.535444235597943,0.7198640119024007,46.0195818215905,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-05-10,2025-05-03,110.0,28,hardness,64.16293328421112,70.36432339611378,0.0712177923292411,1,False,0.5326394019524949,0.44173212916794746,45.83706671578888,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303306,2026-02-01,2026-01-25,30.0,28,hardness,51.56572898950577,56.90002021759123,0.1338460639702581,1,False,0.5280771627905483,0.6247305292749381,21.56572898950577,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303361,2025-02-27,2025-02-20,40.0,35,hardness,68.0162685013013,71.73918599020352,0.1145972345398902,1,False,0.5207701854834825,0.5733081821155857,28.016268501301298,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303306,2026-01-04,2025-12-28,89.0,63,conductivity,147.8739354824,188.99736840282816,0.1805929919137466,1,False,0.5032902069075442,0.7472005512228712,58.873935482399986,winter,2026,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303321,2026-01-28,2026-01-21,6.5,30,ph,7.0,7.0,0.0614855013983777,1,False,0.5,0.5,0.5,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303398,2026-03-09,2026-03-02,8.5,15,ph,8.0,8.0,0.0734918312185512,1,False,0.5,0.5,0.5,spring,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
53033101,2025-02-11,2025-02-04,8.5,33,ph,8.0,8.0,0.0466232487402661,1,False,0.5,0.5,0.5,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303398,2025-07-25,2025-07-18,8.5,26,ph,8.0,8.0,0.0453008360610742,1,False,0.5,0.5,0.5,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303398,2025-01-26,2025-01-19,8.5,15,ph,8.0,8.0,0.0887046841647068,1,False,0.5,0.5,0.5,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303394,2025-10-12,2025-10-05,8.5,28,ph,8.0,8.0,0.1051165303418338,1,False,0.5,0.5,0.5,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303394,2025-10-03,2025-09-26,8.5,19,ph,8.0,8.0,0.0975616359302116,1,False,0.5,0.5,0.5,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303394,2025-08-10,2025-08-03,8.5,23,ph,8.0,8.0,0.0726597966567134,1,False,0.5,0.5,0.5,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303321,2025-04-18,2025-04-11,6.5,30,ph,7.0,7.0,0.0407770349786104,1,False,0.5,0.5,0.5,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
241118183206,2025-06-06,2025-05-30,14.4,35,water_temperature,13.902704090315003,8.77,0.3284959005579186,1,False,0.49729590968499693,5.630000000000001,0.49729590968499693,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
251221150232,2025-02-16,2025-02-09,323.7,113,conductivity,197.40502528162943,157.53976094294927,0.1805929919137466,1,False,0.49259115553833155,0.71689625956677,126.29497471837055,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303391,2025-08-03,2025-07-27,8.1,16,dissolved_oxygen,8.588268351979698,9.32,0.2500627490527959,1,False,0.4882683519796984,1.2200000000000006,0.4882683519796984,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118183206,2026-02-28,2026-02-21,112.7,33,conductivity,184.2073446504766,199.2299999999999,0.1805929919137466,1,False,0.4879125786091718,0.5659033050480673,71.50734465047661,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118183308,2026-01-30,2026-01-23,102.5,28,conductivity,167.07564086795003,196.64419472159037,0.1805929919137466,1,False,0.4848425086303596,0.6468968050986614,64.57564086795003,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303397,2025-12-14,2025-12-07,313.0,16,conductivity,192.59139427418708,287.9184450962792,0.1805929919137466,1,False,0.4836432631168375,0.08324853451954617,120.40860572581292,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303320,2026-02-02,2026-01-26,100.0,28,conductivity,162.53346706019727,224.83875236521405,0.1805929919137466,1,False,0.4818971440492792,0.804700742669719,62.53346706019727,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
251221150008,2025-06-16,2025-06-09,309.8,120,conductivity,191.6031268715783,160.3164401065689,0.1805929919137466,1,False,0.47851788420633046,0.6557817160107042,118.19687312842171,summer,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033102,2025-01-31,2025-01-24,45.0,44,alkalinity,73.14817200181855,94.47774609824002,0.1479521031693794,1,False,0.4774240190845376,0.7302517986936916,28.14817200181855,winter,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2025-07-12,2025-07-05,4833.33,71,other_coliform,2999.9999999999995,2999.9999999999995,0.3784038776987397,1,False,0.4767969799390208,0.4767969799390208,1833.3300000000004,summer,2025,61–120 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303320,2026-02-02,2026-01-26,45.0,28,alkalinity,72.69385923206724,79.53152742676035,0.029893863291311,1,False,0.47127807809595357,0.5600073563154409,27.69385923206724,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303397,2026-01-24,2026-01-17,125.0,13,alkalinity,77.6788083549012,101.4304217442498,0.1431483514361248,1,False,0.4709080590092025,0.20709815112158836,47.32119164509881,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303318,2025-08-16,2025-08-09,14766.67,28,other_coliform,9266.669999999998,9266.669999999998,0.5365560336246828,1,False,0.46590833235005746,0.46590833235005746,5500.000000000002,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303320,2025-12-06,2025-11-29,45.0,34,alkalinity,72.01618896934295,75.45732845974524,0.0822207270912729,1,False,0.46203978677602375,0.508091390804438,27.01618896934295,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033101,2026-02-06,2026-01-30,310.0,28,conductivity,196.1621953591112,281.00000000000006,0.1805929919137466,1,False,0.4557661954927532,0.0978858412411201,113.8378046408888,winter,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303393,2025-01-19,2025-01-12,297.0,34,conductivity,189.16638740699875,259.41889332381385,0.1805929919137466,1,False,0.4491940743720306,0.13480202379601192,107.83361259300125,winter,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303306,2025-09-07,2025-08-31,130.0,35,alkalinity,82.60427267306532,62.41859543067087,0.141079680352852,1,False,0.44910269588700213,0.7254402014400974,47.395727326934676,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033105,2025-07-15,2025-07-08,130.0,34,hardness,82.80417305196973,74.83534795858725,0.1256740734036396,1,False,0.44671451919677896,0.5466328073442739,47.19582694803027,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303396,2026-02-06,2026-01-30,324.0,11,conductivity,207.0596787717685,361.33253237805167,0.1805929919137466,1,False,0.44600022660931593,0.10873720557276378,116.94032122823151,winter,2026,10–35 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
5303306,2025-09-07,2025-08-31,266.67,35,ecoli,170.85881994060892,66.74643794863337,0.2323600973236009,1,False,0.44308155303907437,1.3739829965275474,95.81118005939109,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033101,2025-05-09,2025-05-02,334.0,30,conductivity,214.7549693108744,211.6311360078765,0.1805929919137466,1,False,0.4399871693996662,0.4545716231697545,119.2450306891256,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
53033101,2025-02-11,2025-02-04,135.0,33,alkalinity,86.86255207481202,88.75522268926746,0.127452248987085,1,False,0.436881200548906,0.4155686685368538,48.137447925187985,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
251221144813,2025-02-16,2025-02-09,381.5,113,conductivity,248.7689130486722,236.13245459284275,0.1805929919137466,1,False,0.4261925106825304,0.478109788108223,132.7310869513278,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303346,2025-08-03,2025-07-27,350.0,75,ecoli,229.302008922695,172.1073345994728,0.2323600973236009,1,False,0.4213946936086872,0.7068743901451331,120.697991077305,summer,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303371,2025-04-28,2025-04-21,2.2,11,nitrate,1.1,1.1,0.0357604770175496,1,False,0.42121346507630353,0.42121346507630353,1.1,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
241118182616,2025-09-13,2025-09-06,11.5,42,turbidity_reported,7.219975669063747,7.219975669063747,0.1385551091037123,1,False,0.41916139521246176,0.41916139521246176,4.280024330936253,autumn,2025,36–60 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303308,2025-09-19,2025-09-12,300.0,34,ecoli,451.80152880921815,282.4852946412907,0.2323600973236009,1,False,0.40834363847984445,0.05995001368022734,151.80152880921815,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303346,2025-08-30,2025-08-23,583.33,27,ecoli,388.3827896662169,184.07614822985377,0.2323600973236009,1,False,0.40590299682536735,1.1496985392877086,194.94721033378312,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
251221150008,2025-02-16,2025-02-09,325.3,113,conductivity,216.54708623095863,185.10298513362932,0.1805929919137466,1,False,0.4054018880825714,0.5615169995980978,108.75291376904138,winter,2025,61–120 days,historical_tail_event,seen_in_model_fit,outside_training_5th_95th_percentiles
5303354,2026-03-18,2026-03-11,40.0,28,hardness,60.383546730228424,70.0,0.0112565316492957,1,False,0.4035697639757432,0.5491078103370075,20.383546730228424,spring,2026,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
251221144813,2025-06-16,2025-06-09,319.1,120,conductivity,214.54805269689223,220.06823817739837,0.1805929919137466,1,False,0.3954495799367166,0.3701620230842444,104.5519473031078,summer,2025,61–120 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
53033100,2025-04-15,2025-04-08,343.0,43,conductivity,233.37896275807248,211.6264329757709,0.1805929919137466,1,False,0.38370235302388167,0.48110486722907275,109.62103724192752,spring,2025,36–60 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
53033100,2025-04-16,2025-04-09,343.0,44,conductivity,233.37896275807248,211.6264329757709,0.1805929919137466,1,False,0.38370235302388167,0.48110486722907275,109.62103724192752,spring,2025,36–60 days,historical_tail_event,unseen_in_model_fit,outside_training_5th_95th_percentiles
241118183501,2025-06-06,2025-05-30,14.7,35,water_temperature,14.319883694559412,8.6,0.385835056578332,1,False,0.3801163054405876,6.1,0.3801163054405876,summer,2025,10–35 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303391,2025-01-04,2024-12-28,110.0,27,hardness,75.0818049951399,94.56976145985162,0.0933111282813559,1,False,0.37772105839422476,0.14967373401045236,34.918195004860095,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303396,2025-04-19,2025-04-12,323.0,70,conductivity,223.48869276864008,330.0,0.1805929919137466,1,False,0.36691817616512523,0.02137485958473384,99.51130723135992,spring,2025,61–120 days,historical_tail_event,unseen_in_model_fit,within_training_5th_95th_percentiles
5303393,2025-01-17,2025-01-10,110.0,14,hardness,76.71309371537137,79.1123669393304,0.0965536079302155,1,False,0.3565064418506605,0.32609996540606545,33.28690628462863,winter,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303383,2025-08-14,2025-08-07,8.1,16,dissolved_oxygen,8.456065437331475,8.82,0.3986715805904926,1,False,0.3560654373314751,0.7200000000000006,0.3560654373314751,summer,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303318,2025-10-11,2025-10-04,11.7,22,turbidity_reported,8.000000000000002,8.000000000000002,0.0206124277437071,1,False,0.3443774161283262,0.3443774161283262,3.6999999999999975,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5303318,2025-05-10,2025-05-03,110.0,28,hardness,77.72887991951285,76.63951443494032,0.0600132451517431,1,False,0.3435201510746122,0.35745369708903674,32.27112008048715,spring,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
5306103,2025-09-24,2025-09-17,400.0,30,ecoli,285.2915690700721,548.412673742034,0.2323600973236009,1,False,0.33695066352267755,0.31488841442132287,114.70843092992789,autumn,2025,10–35 days,historical_tail_event,seen_in_model_fit,within_training_5th_95th_percentiles
