csv_line,target,reported,candidate_formula,matches_candidate_formula
715,alkalinity,90.0,90.0,True
716,alkalinity,95.0,95.0,True
717,alkalinity,100.0,100.0,True
718,alkalinity,115.0,115.0,True
719,alkalinity,90.0,90.0,True
720,alkalinity,105.0,105.0,True
721,alkalinity,110.0,110.0,True
722,alkalinity,85.0,85.0,True
724,alkalinity,110.0,110.0,True
726,alkalinity,95.0,95.0,True
727,alkalinity,305.0,305.0,True
728,alkalinity,115.0,115.0,True
729,alkalinity,345.0,345.0,True
730,alkalinity,250.0,250.0,True
731,alkalinity,270.0,270.0,True
732,alkalinity,360.0,360.0,True
733,alkalinity,150.0,150.0,True
734,alkalinity,120.0,120.0,True
735,alkalinity,100.0,100.0,True
737,alkalinity,105.0,105.0,True
738,alkalinity,110.0,110.0,True
739,alkalinity,110.0,110.0,True
740,alkalinity,115.0,115.0,True
741,alkalinity,155.0,155.0,True
742,alkalinity,165.0,165.0,True
743,alkalinity,140.0,140.0,True
744,alkalinity,60.0,60.0,True
745,alkalinity,100.0,100.0,True
746,alkalinity,100.0,100.0,True
747,alkalinity,60.0,60.0,True
748,alkalinity,55.0,55.0,True
749,alkalinity,40.0,40.0,True
750,alkalinity,55.0,55.0,True
751,alkalinity,40.0,40.0,True
752,alkalinity,90.0,90.0,True
753,alkalinity,90.0,90.0,True
754,alkalinity,90.0,90.0,True
755,alkalinity,110.0,110.0,True
756,alkalinity,125.0,125.0,True
757,alkalinity,85.0,85.0,True
758,alkalinity,70.0,70.0,True
759,alkalinity,60.0,60.0,True
760,alkalinity,85.0,85.0,True
761,alkalinity,55.0,55.0,True
762,alkalinity,75.0,75.0,True
763,alkalinity,65.0,65.0,True
764,alkalinity,75.0,75.0,True
765,alkalinity,90.0,90.0,True
766,alkalinity,105.0,105.0,True
767,alkalinity,100.0,100.0,True
768,alkalinity,100.0,100.0,True
769,alkalinity,70.0,70.0,True
770,alkalinity,80.0,80.0,True
771,alkalinity,85.0,85.0,True
772,alkalinity,65.0,65.0,True
773,alkalinity,65.0,65.0,True
774,alkalinity,70.0,70.0,True
775,alkalinity,100.0,100.0,True
776,alkalinity,115.0,115.0,True
777,alkalinity,110.0,110.0,True
778,alkalinity,115.0,115.0,True
779,alkalinity,55.0,55.0,True
780,alkalinity,70.0,70.0,True
781,alkalinity,55.0,55.0,True
782,alkalinity,90.0,90.0,True
789,alkalinity,60.0,60.0,True
790,alkalinity,110.0,110.0,True
791,alkalinity,60.0,60.0,True
792,alkalinity,75.0,75.0,True
793,alkalinity,100.0,100.0,True
794,alkalinity,65.0,65.0,True
795,alkalinity,60.0,60.0,True
796,alkalinity,110.0,110.0,True
797,alkalinity,90.0,90.0,True
798,alkalinity,55.0,55.0,True
799,alkalinity,105.0,105.0,True
800,alkalinity,90.0,90.0,True
801,alkalinity,80.0,80.0,True
802,alkalinity,70.0,70.0,True
803,alkalinity,65.0,65.0,True
804,alkalinity,115.0,115.0,True
805,alkalinity,50.0,50.0,True
806,alkalinity,75.0,75.0,True
807,alkalinity,85.0,85.0,True
808,alkalinity,85.0,85.0,True
809,alkalinity,60.0,60.0,True
810,alkalinity,80.0,80.0,True
811,alkalinity,95.0,95.0,True
812,alkalinity,80.0,80.0,True
813,alkalinity,65.0,65.0,True
814,alkalinity,80.0,80.0,True
815,alkalinity,110.0,110.0,True
816,alkalinity,50.0,50.0,True
817,alkalinity,30.0,30.0,True
818,alkalinity,85.0,85.0,True
819,alkalinity,60.0,60.0,True
820,alkalinity,60.0,60.0,True
821,alkalinity,90.0,90.0,True
822,alkalinity,35.0,35.0,True
823,alkalinity,50.0,50.0,True
865,alkalinity,90.0,90.0,True
866,alkalinity,110.0,110.0,True
867,alkalinity,100.0,100.0,True
868,alkalinity,100.0,100.0,True
869,alkalinity,125.0,125.0,True
870,alkalinity,115.0,115.0,True
871,alkalinity,100.0,100.0,True
872,alkalinity,40.0,40.0,True
873,alkalinity,60.0,60.0,True
874,alkalinity,45.0,45.0,True
875,alkalinity,55.0,55.0,True
876,alkalinity,60.0,60.0,True
877,alkalinity,65.0,65.0,True
878,alkalinity,100.0,100.0,True
879,alkalinity,120.0,120.0,True
880,alkalinity,115.0,115.0,True
881,alkalinity,95.0,95.0,True
882,alkalinity,115.0,115.0,True
883,alkalinity,75.0,75.0,True
884,alkalinity,105.0,105.0,True
885,alkalinity,80.0,80.0,True
886,alkalinity,70.0,70.0,True
887,alkalinity,85.0,85.0,True
888,alkalinity,55.0,55.0,True
889,alkalinity,65.0,65.0,True
890,alkalinity,80.0,80.0,True
891,alkalinity,65.0,65.0,True
892,alkalinity,95.0,95.0,True
893,alkalinity,100.0,100.0,True
894,alkalinity,100.0,100.0,True
895,alkalinity,100.0,100.0,True
896,alkalinity,85.0,85.0,True
897,alkalinity,50.0,50.0,True
898,alkalinity,45.0,45.0,True
899,alkalinity,90.0,90.0,True
900,alkalinity,65.0,65.0,True
901,alkalinity,80.0,80.0,True
902,alkalinity,80.0,80.0,True
903,alkalinity,75.0,75.0,True
904,alkalinity,100.0,100.0,True
905,alkalinity,95.0,95.0,True
906,alkalinity,95.0,95.0,True
907,alkalinity,95.0,95.0,True
908,alkalinity,110.0,110.0,True
909,alkalinity,95.0,95.0,True
910,alkalinity,100.0,100.0,True
911,alkalinity,20.0,20.0,True
912,alkalinity,70.0,70.0,True
913,alkalinity,75.0,75.0,True
914,alkalinity,80.0,80.0,True
915,alkalinity,105.0,105.0,True
916,alkalinity,100.0,100.0,True
917,alkalinity,90.0,90.0,True
918,alkalinity,110.0,110.0,True
919,alkalinity,95.0,95.0,True
920,alkalinity,90.0,90.0,True
921,alkalinity,50.0,50.0,True
922,alkalinity,125.0,125.0,True
923,alkalinity,35.0,35.0,True
924,alkalinity,65.0,65.0,True
925,alkalinity,85.0,85.0,True
926,alkalinity,95.0,95.0,True
927,alkalinity,85.0,85.0,True
928,alkalinity,110.0,110.0,True
929,alkalinity,100.0,100.0,True
930,alkalinity,60.0,60.0,True
931,alkalinity,65.0,65.0,True
932,alkalinity,45.0,45.0,True
933,alkalinity,120.0,120.0,True
934,alkalinity,70.0,70.0,True
935,alkalinity,55.0,55.0,True
936,alkalinity,75.0,75.0,True
937,alkalinity,90.0,90.0,True
938,alkalinity,95.0,95.0,True
939,alkalinity,120.0,120.0,True
940,alkalinity,115.0,115.0,True
941,alkalinity,120.0,120.0,True
942,alkalinity,130.0,130.0,True
943,alkalinity,110.0,110.0,True
945,alkalinity,75.0,75.0,True
946,alkalinity,45.0,45.0,True
947,alkalinity,80.0,80.0,True
948,alkalinity,85.0,85.0,True
949,alkalinity,90.0,90.0,True
950,alkalinity,110.0,110.0,True
951,alkalinity,135.0,135.0,True
952,alkalinity,135.0,135.0,True
953,alkalinity,165.0,165.0,True
954,alkalinity,125.0,125.0,True
955,alkalinity,65.0,65.0,True
956,alkalinity,75.0,75.0,True
958,alkalinity,100.0,100.0,True
961,alkalinity,145.0,145.0,True
962,alkalinity,130.0,130.0,True
963,alkalinity,120.0,120.0,True
964,alkalinity,120.0,120.0,True
965,alkalinity,80.0,80.0,True
966,alkalinity,90.0,90.0,True
968,alkalinity,80.0,80.0,True
969,alkalinity,90.0,90.0,True
970,alkalinity,105.0,105.0,True
971,alkalinity,125.0,125.0,True
972,alkalinity,65.0,65.0,True
973,alkalinity,80.0,80.0,True
974,alkalinity,110.0,110.0,True
975,alkalinity,100.0,100.0,True
976,alkalinity,125.0,125.0,True
977,alkalinity,115.0,115.0,True
978,alkalinity,105.0,105.0,True
979,alkalinity,120.0,120.0,True
980,alkalinity,95.0,95.0,True
981,alkalinity,90.0,90.0,True
982,alkalinity,65.0,65.0,True
983,alkalinity,90.0,90.0,True
984,alkalinity,140.0,140.0,True
985,alkalinity,90.0,90.0,True
986,alkalinity,50.0,50.0,True
987,alkalinity,40.0,40.0,True
988,alkalinity,60.0,60.0,True
989,alkalinity,70.0,70.0,True
990,alkalinity,70.0,70.0,True
991,alkalinity,105.0,105.0,True
992,alkalinity,90.0,90.0,True
993,alkalinity,80.0,80.0,True
994,alkalinity,70.0,70.0,True
995,alkalinity,60.0,60.0,True
996,alkalinity,90.0,90.0,True
997,alkalinity,85.0,85.0,True
998,alkalinity,70.0,70.0,True
999,alkalinity,80.0,80.0,True
1000,alkalinity,90.0,90.0,True
1003,alkalinity,60.0,60.0,True
1006,alkalinity,70.0,70.0,True
1007,alkalinity,90.0,90.0,True
1008,alkalinity,115.0,115.0,True
1009,alkalinity,100.0,100.0,True
1010,alkalinity,100.0,100.0,True
1011,alkalinity,100.0,100.0,True
1012,alkalinity,105.0,105.0,True
1013,alkalinity,95.0,95.0,True
1014,alkalinity,90.0,90.0,True
1015,alkalinity,85.0,85.0,True
1016,alkalinity,95.0,95.0,True
1017,alkalinity,110.0,110.0,True
1018,alkalinity,105.0,105.0,True
1019,alkalinity,100.0,100.0,True
1020,alkalinity,60.0,60.0,True
1023,alkalinity,110.0,110.0,True
1024,alkalinity,100.0,100.0,True
1025,alkalinity,100.0,100.0,True
1026,alkalinity,105.0,105.0,True
1027,alkalinity,95.0,95.0,True
1028,alkalinity,85.0,85.0,True
1029,alkalinity,90.0,90.0,True
1030,alkalinity,90.0,90.0,True
1031,alkalinity,85.0,85.0,True
1032,alkalinity,85.0,85.0,True
1033,alkalinity,80.0,80.0,True
1034,alkalinity,85.0,85.0,True
1048,alkalinity,110.0,110.0,True
1049,alkalinity,100.0,100.0,True
1050,alkalinity,55.0,55.0,True
1051,alkalinity,125.0,125.0,True
1052,alkalinity,140.0,140.0,True
1053,alkalinity,55.0,55.0,True
1054,alkalinity,80.0,80.0,True
1055,alkalinity,120.0,120.0,True
1056,alkalinity,40.0,40.0,True
1057,alkalinity,65.0,65.0,True
1058,alkalinity,115.0,115.0,True
1059,alkalinity,120.0,120.0,True
1060,alkalinity,120.0,120.0,True
1061,alkalinity,85.0,85.0,True
1062,alkalinity,90.0,90.0,True
1063,alkalinity,35.0,35.0,True
1064,alkalinity,120.0,120.0,True
1065,alkalinity,40.0,40.0,True
1066,alkalinity,95.0,95.0,True
1067,alkalinity,95.0,95.0,True
1068,alkalinity,75.0,75.0,True
1069,alkalinity,70.0,70.0,True
1070,alkalinity,115.0,115.0,True
1071,alkalinity,130.0,130.0,True
1072,alkalinity,110.0,110.0,True
1073,alkalinity,80.0,80.0,True
1074,alkalinity,115.0,115.0,True
1075,alkalinity,130.0,130.0,True
1076,alkalinity,100.0,100.0,True
1077,alkalinity,115.0,115.0,True
1078,alkalinity,95.0,95.0,True
1079,alkalinity,105.0,105.0,True
1080,alkalinity,110.0,110.0,True
1081,alkalinity,95.0,95.0,True
1082,alkalinity,60.0,60.0,True
1083,alkalinity,90.0,90.0,True
1084,alkalinity,130.0,130.0,True
1086,alkalinity,50.0,50.0,True
1087,alkalinity,110.0,110.0,True
1088,alkalinity,75.0,75.0,True
1089,alkalinity,85.0,85.0,True
1090,alkalinity,25.0,25.0,True
1091,alkalinity,85.0,85.0,True
1092,alkalinity,70.0,70.0,True
1093,alkalinity,50.0,50.0,True
1094,alkalinity,75.0,75.0,True
1095,alkalinity,85.0,85.0,True
1096,alkalinity,85.0,85.0,True
1097,alkalinity,55.0,55.0,True
1098,alkalinity,70.0,70.0,True
1099,alkalinity,65.0,65.0,True
1100,alkalinity,90.0,90.0,True
1101,alkalinity,65.0,65.0,True
1102,alkalinity,60.0,60.0,True
1103,alkalinity,65.0,65.0,True
1104,alkalinity,80.0,80.0,True
1105,alkalinity,80.0,80.0,True
1106,alkalinity,75.0,75.0,True
1107,alkalinity,75.0,75.0,True
1108,alkalinity,55.0,55.0,True
1109,alkalinity,105.0,105.0,True
1110,alkalinity,100.0,100.0,True
1111,alkalinity,110.0,110.0,True
1112,alkalinity,110.0,110.0,True
1113,alkalinity,95.0,95.0,True
1114,alkalinity,110.0,110.0,True
1115,alkalinity,100.0,100.0,True
1116,alkalinity,95.0,95.0,True
1117,alkalinity,90.0,90.0,True
1118,alkalinity,55.0,55.0,True
1119,alkalinity,95.0,95.0,True
1130,alkalinity,80.0,80.0,True
1131,alkalinity,70.0,70.0,True
1132,alkalinity,40.0,40.0,True
1133,alkalinity,25.0,25.0,True
1134,alkalinity,50.0,50.0,True
1135,alkalinity,40.0,40.0,True
1136,alkalinity,40.0,40.0,True
1137,alkalinity,55.0,55.0,True
1138,alkalinity,70.0,70.0,True
1139,alkalinity,75.0,75.0,True
1140,alkalinity,85.0,85.0,True
1141,alkalinity,90.0,90.0,True
1142,alkalinity,105.0,105.0,True
1143,alkalinity,80.0,80.0,True
1144,alkalinity,95.0,95.0,True
1145,alkalinity,60.0,60.0,True
1146,alkalinity,45.0,45.0,True
1147,alkalinity,60.0,60.0,True
1148,alkalinity,50.0,50.0,True
1149,alkalinity,50.0,50.0,True
1150,alkalinity,55.0,55.0,True
1151,alkalinity,60.0,60.0,True
1152,alkalinity,80.0,80.0,True
1153,alkalinity,95.0,95.0,True
1154,alkalinity,75.0,75.0,True
1155,alkalinity,80.0,80.0,True
1156,alkalinity,70.0,70.0,True
1157,alkalinity,80.0,80.0,True
1158,alkalinity,65.0,65.0,True
1159,alkalinity,60.0,60.0,True
1160,alkalinity,55.0,55.0,True
1161,alkalinity,65.0,65.0,True
1162,alkalinity,60.0,60.0,True
1163,alkalinity,55.0,55.0,True
1164,alkalinity,65.0,65.0,True
1165,alkalinity,90.0,90.0,True
