site,date,ecoli,air_temperature,water_temperature,watershed,waterbody
5306109,2016-09-25,133.3333333,16.5,14.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2016-11-26,133.3333333,10.0,9.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2016-12-21,0.0,3.5,4.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-02-26,0.0,3.5,5.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-03-18,166.6666667,3.5,8.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-05-28,0.0,17.0,14.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-06-17,300.0,14.5,12.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-07-16,33.33333333,19.0,15.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-08-06,33.33333333,16.0,16.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-09-24,100.0,13.0,12.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-10-15,66.66666667,9.0,9.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-11-12,0.0,11.0,9.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2017-12-10,0.0,2.5,4.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2018-01-28,0.0,10.0,7.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2020-11-20,0.0,8.5,8.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2020-12-20,33.33333333,9.5,8.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-01-30,0.0,6.5,6.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-02-27,16.66666667,8.5,5.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-03-29,0.0,7.0,7.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-04-25,66.66666667,12.0,10.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-05-22,0.0,13.0,12.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-06-25,133.3333333,22.0,16.5,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-07-26,1233.333333,16.0,14.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-08-21,1133.333333,17.0,14.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2021-09-28,233.3333333,15.0,14.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2022-01-14,3600.0,7.5,7.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306109,2023-08-10,166.6666667,16.0,15.0,Shell Creek-Frontal Puget Sound,Big Gulch
5306110,2015-09-27,0.0,12.0,11.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2015-10-21,0.0,18.0,12.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2015-11-21,0.0,3.0,5.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2015-12-15,0.0,6.0,6.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-01-23,33.33333333,7.0,7.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-02-20,0.0,12.5,8.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-03-12,0.0,11.0,9.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-04-15,33.33333333,13.0,10.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-05-13,0.0,18.0,12.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-07-26,33.33333333,18.0,14.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-08-20,0.0,25.0,15.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-09-24,0.0,14.0,12.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-10-29,0.0,11.0,11.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-11-19,0.0,10.0,7.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2016-12-19,0.0,5.0,4.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-01-21,0.0,9.5,5.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-02-25,0.0,5.0,5.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-03-05,33.33333333,4.0,5.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-05-27,0.0,22.0,14.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-06-11,300.0,17.5,13.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-07-16,33.33333333,17.0,13.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-08-05,33.33333333,18.0,15.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-09-23,0.0,14.0,12.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-10-14,200.0,9.0,8.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-11-11,33.33333333,8.0,8.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2017-12-10,33.33333333,1.5,4.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2018-01-27,0.0,9.0,6.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2020-11-20,33.33333333,9.5,8.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2020-12-20,100.0,9.5,8.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-01-30,100.0,6.0,6.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-02-27,0.0,5.5,5.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-03-29,66.66666667,9.5,8.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-04-25,200.0,11.5,10.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-05-22,0.0,14.0,10.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-06-25,100.0,24.0,14.5,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-07-26,866.6666667,17.0,14.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-08-21,2266.666667,18.0,14.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2021-09-28,300.0,12.0,14.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306110,2022-01-14,33.33333333,7.0,7.0,Powder Mill Gulch-Frontal Possession Sound,Japanese Gulch
5306111,2016-06-12,166.6666667,16.5,14.5,Lake Washington-Sammamish River,Hall Creek
5306113,2019-01-27,0.0,4.5,5.5,Woods Creek,Woods Creek
5306113,2019-02-18,0.0,0.0,3.0,Woods Creek,Woods Creek
5306113,2019-03-31,0.0,19.0,11.0,Woods Creek,Woods Creek
5306113,2019-05-04,0.0,16.5,11.5,Woods Creek,Woods Creek
5306113,2019-06-09,66.66666667,15.0,12.0,Woods Creek,Woods Creek
5306113,2019-07-28,66.66666667,23.0,17.0,Woods Creek,Woods Creek
5306113,2019-08-24,166.6666667,16.0,14.5,Woods Creek,Woods Creek
5306113,2019-09-28,266.6666667,9.0,11.0,Woods Creek,Woods Creek
5306113,2019-10-26,0.0,8.0,10.0,Woods Creek,Woods Creek
5306113,2019-11-24,0.0,9.0,7.0,Woods Creek,Woods Creek
5306113,2019-12-21,133.3333333,6.0,7.5,Woods Creek,Woods Creek
5306113,2020-01-25,0.0,6.5,7.0,Woods Creek,Woods Creek
5306113,2020-02-29,0.0,8.0,7.0,Woods Creek,Woods Creek
5306113,2020-03-21,0.0,7.0,6.0,Woods Creek,Woods Creek
5306113,2020-10-10,500.0,12.5,13.0,Woods Creek,Woods Creek
5306114,2018-06-02,0.0,15.0,14.0,Swamp Creek,Scriber Creek
5306114,2018-07-07,33.33333333,15.5,17.0,Swamp Creek,Scriber Creek
5306114,2018-08-19,66.66666667,14.0,15.0,Swamp Creek,Scriber Creek
5306114,2018-09-15,33.33333333,13.5,14.5,Swamp Creek,Scriber Creek
5306114,2018-10-20,66.66666667,9.0,9.0,Swamp Creek,Scriber Creek
5306114,2018-11-24,33.33333333,7.0,6.0,Swamp Creek,Scriber Creek
5306114,2019-01-05,0.0,7.0,7.0,Swamp Creek,Scriber Creek
5306114,2019-03-10,0.0,1.0,3.0,Swamp Creek,Scriber Creek
5306114,2019-04-09,0.0,9.5,10.0,Swamp Creek,Scriber Creek
5306114,2019-05-11,0.0,21.5,16.0,Swamp Creek,Scriber Creek
5306114,2019-06-22,0.0,13.0,15.0,Swamp Creek,Scriber Creek
5306114,2019-07-13,0.0,17.5,16.0,Swamp Creek,Scriber Creek
5306114,2019-08-18,33.33333333,17.0,17.0,Swamp Creek,Scriber Creek
5306114,2019-09-21,100.0,16.0,15.0,Swamp Creek,Scriber Creek
5306114,2019-10-26,100.0,9.0,10.0,Swamp Creek,Scriber Creek
5306114,2019-11-23,133.3333333,5.0,5.5,Swamp Creek,Scriber Creek
5306114,2019-12-28,33.33333333,6.5,5.0,Swamp Creek,Scriber Creek
5306114,2020-01-25,0.0,10.5,9.0,Swamp Creek,Scriber Creek
5306114,2020-02-23,100.0,8.5,7.0,Swamp Creek,Scriber Creek
5306114,2021-02-07,0.0,5.5,6.0,Swamp Creek,Scriber Creek
5306114,2021-03-14,0.0,7.0,6.5,Swamp Creek,Scriber Creek
5306114,2021-05-16,33.33333333,20.0,16.0,Swamp Creek,Scriber Creek
5306114,2021-06-20,0.0,24.5,19.0,Swamp Creek,Scriber Creek
5306114,2021-07-25,100.0,23.5,18.0,Swamp Creek,Scriber Creek
5306114,2021-11-20,0.0,9.5,7.0,Swamp Creek,Scriber Creek
5306114,2022-03-27,166.6666667,15.0,10.0,Swamp Creek,Scriber Creek
5306114,2022-06-04,100.0,16.0,14.5,Swamp Creek,Scriber Creek
5306114,2022-08-06,233.3333333,20.0,17.0,Swamp Creek,Scriber Creek
5306114,2022-10-22,8500.0,12.0,10.5,Swamp Creek,Scriber Creek
5306114,2023-03-26,133.3333333,6.0,6.0,Swamp Creek,Scriber Creek
5306114,2023-05-29,0.0,12.5,15.0,Swamp Creek,Scriber Creek
5306114,2023-11-19,100.0,8.0,7.0,Swamp Creek,Scriber Creek
5306114,2023-12-17,200.0,8.5,4.5,Swamp Creek,Scriber Creek
5306121,2020-07-13,166.6666667,20.0,14.5,Swamp Creek,Crystal Creek - Upper
5306121,2020-08-11,266.6666667,20.0,15.0,Swamp Creek,Crystal Creek - Upper
5306121,2020-09-16,333.3333333,22.0,15.0,Swamp Creek,Crystal Creek - Upper
5306121,2020-10-17,33.33333333,13.0,13.0,Swamp Creek,Crystal Creek - Upper
5306121,2020-11-09,33.33333333,6.0,7.0,Swamp Creek,Crystal Creek - Upper
5306121,2020-12-22,100.0,6.0,7.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-01-13,100.0,9.5,8.5,Swamp Creek,Crystal Creek - Upper
5306121,2021-02-12,33.33333333,1.5,5.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-03-13,33.33333333,7.0,6.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-05-20,0.0,16.0,16.5,Swamp Creek,Crystal Creek - Upper
5306121,2021-06-13,466.6666667,18.5,15.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-07-17,0.0,22.0,15.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-08-14,0.0,25.0,17.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-09-19,2566.666667,13.0,13.0,Swamp Creek,Crystal Creek - Upper
5306121,2021-10-16,400.0,11.0,,Swamp Creek,Crystal Creek - Upper
5306121,2021-11-14,100.0,14.0,11.5,Swamp Creek,Crystal Creek - Upper
5306121,2022-02-12,183.3333333,10.5,8.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-03-25,266.6666667,15.0,11.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-04-15,233.3333333,11.0,9.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-05-16,66.66666667,15.0,13.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-06-17,433.3333333,13.0,13.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-07-13,100.0,21.0,15.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-08-19,466.6666667,20.5,16.5,Swamp Creek,Crystal Creek - Upper
5306121,2022-09-18,33.33333333,14.0,14.0,Swamp Creek,Crystal Creek - Upper
5306121,2022-11-20,233.3333333,2.0,5.5,Swamp Creek,Crystal Creek - Upper
5306121,2022-12-17,0.0,2.0,5.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-01-15,0.0,8.0,8.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-02-11,66.66666667,7.0,7.5,Swamp Creek,Crystal Creek - Upper
5306121,2023-03-18,0.0,10.0,9.5,Swamp Creek,Crystal Creek - Upper
5306121,2023-04-16,133.3333333,7.0,9.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-05-14,333.3333333,24.0,14.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-06-14,333.3333333,24.0,14.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-06-24,233.3333333,0.0,0.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-07-20,600.0,24.0,14.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-08-11,366.6666667,0.0,0.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-10-14,133.3333333,12.0,13.0,Swamp Creek,Crystal Creek - Upper
5306121,2023-11-18,166.6666667,2.0,6.5,Swamp Creek,Crystal Creek - Upper
5306121,2023-12-15,55.55555556,9.0,7.0,Swamp Creek,Crystal Creek - Upper
5306121,2024-01-16,22.22222222,4.5,3.0,Swamp Creek,Crystal Creek - Upper
5306121,2024-01-20,600.0,24.0,14.0,Swamp Creek,Crystal Creek - Upper
5306121,2024-03-17,22.22222222,21.0,,Swamp Creek,Crystal Creek - Upper
5306122,2020-07-17,100.0,20.0,15.0,Swamp Creek,No Name Creek
5306122,2020-08-13,233.3333333,23.0,18.0,Swamp Creek,No Name Creek
5306122,2020-09-16,366.6666667,25.0,16.0,Swamp Creek,No Name Creek
5306122,2020-10-17,33.33333333,13.5,14.0,Swamp Creek,No Name Creek
5306122,2020-11-09,100.0,6.0,10.0,Swamp Creek,No Name Creek
5306122,2020-12-22,0.0,4.5,9.0,Swamp Creek,No Name Creek
5306122,2021-01-13,0.0,,,Swamp Creek,No Name Creek
5306122,2021-02-12,33.33333333,1.5,8.0,Swamp Creek,No Name Creek
5306122,2021-03-13,66.66666667,10.0,9.0,Swamp Creek,No Name Creek
5306122,2021-05-20,33.33333333,15.0,13.0,Swamp Creek,No Name Creek
5306122,2021-06-13,166.6666667,16.5,16.0,Swamp Creek,No Name Creek
5306122,2021-07-17,100.0,24.5,19.0,Swamp Creek,No Name Creek
5306122,2021-08-14,0.0,26.0,18.0,Swamp Creek,No Name Creek
5306122,2021-09-19,1033.333333,13.5,14.0,Swamp Creek,No Name Creek
5306122,2021-10-16,66.66666667,12.0,11.5,Swamp Creek,No Name Creek
5306122,2021-11-14,100.0,15.5,13.0,Swamp Creek,No Name Creek
5306122,2021-12-16,200.0,5.0,9.0,Swamp Creek,No Name Creek
5306122,2022-01-22,0.0,7.0,10.0,Swamp Creek,No Name Creek
5306122,2022-02-12,483.3333333,10.5,10.0,Swamp Creek,No Name Creek
5306122,2022-03-25,266.6666667,16.0,12.0,Swamp Creek,No Name Creek
5306122,2022-04-15,0.0,10.0,12.0,Swamp Creek,No Name Creek
5306122,2022-05-16,600.0,15.0,15.0,Swamp Creek,No Name Creek
5306122,2022-07-13,0.0,18.5,15.5,Swamp Creek,No Name Creek
5306122,2022-08-19,766.6666667,21.0,17.0,Swamp Creek,No Name Creek
5306122,2022-09-18,66.66666667,14.5,14.0,Swamp Creek,No Name Creek
5306122,2022-10-22,3200.0,10.0,12.0,Swamp Creek,No Name Creek
5306122,2022-11-20,100.0,3.0,8.0,Swamp Creek,No Name Creek
5306122,2022-12-17,66.66666667,0.0,0.0,Swamp Creek,No Name Creek
5306122,2023-01-15,33.33333333,0.0,0.0,Swamp Creek,No Name Creek
5306122,2023-02-11,166.6666667,8.5,9.0,Swamp Creek,No Name Creek
5306122,2023-03-18,0.0,12.0,8.0,Swamp Creek,No Name Creek
5306122,2023-04-16,400.0,9.0,10.0,Swamp Creek,No Name Creek
5306122,2023-05-14,466.6666667,23.0,14.0,Swamp Creek,No Name Creek
5306122,2023-06-24,33.33333333,17.0,13.0,Swamp Creek,No Name Creek
5306122,2023-07-20,133.3333333,24.0,18.0,Swamp Creek,No Name Creek
5306122,2023-08-11,66.66666667,23.0,16.0,Swamp Creek,No Name Creek
5306122,2023-10-14,133.3333333,12.0,14.0,Swamp Creek,No Name Creek
5306122,2023-11-18,66.66666667,3.0,10.0,Swamp Creek,No Name Creek
5306122,2023-12-15,0.0,10.0,10.0,Swamp Creek,No Name Creek
5306122,2024-01-16,66.66666667,4.0,7.0,Swamp Creek,No Name Creek
5306122,2024-03-17,0.0,19.0,13.0,Swamp Creek,No Name Creek
5306123,2020-07-16,166.6666667,26.0,23.0,Swamp Creek,Crystal Creek -Lower
5306123,2020-08-12,0.0,17.0,23.0,Swamp Creek,Crystal Creek -Lower
5306123,2020-09-16,33.33333333,18.0,19.0,Swamp Creek,Crystal Creek -Lower
5306123,2020-10-17,33.33333333,13.0,14.5,Swamp Creek,Crystal Creek -Lower
5306123,2020-11-09,133.3333333,3.0,8.0,Swamp Creek,Crystal Creek -Lower
5306123,2020-12-22,200.0,4.0,7.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-01-13,133.3333333,9.0,9.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-02-12,0.0,1.0,6.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-03-13,0.0,9.0,8.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-05-20,0.0,17.5,12.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-06-13,0.0,19.0,19.5,Swamp Creek,Crystal Creek -Lower
5306123,2021-07-17,0.0,22.0,21.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-08-14,0.0,24.0,25.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-09-19,233.3333333,13.0,15.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-10-16,933.3333333,12.5,13.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-11-14,33.33333333,14.5,10.0,Swamp Creek,Crystal Creek -Lower
5306123,2021-12-16,33.33333333,6.0,6.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-01-22,0.0,6.0,8.5,Swamp Creek,Crystal Creek -Lower
5306123,2022-02-12,100.0,12.0,8.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-03-25,33.33333333,15.0,12.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-04-15,33.33333333,9.5,10.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-05-16,0.0,13.0,16.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-07-13,0.0,19.0,22.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-08-19,0.0,19.0,19.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-09-18,33.33333333,0.0,0.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-11-20,0.0,3.0,5.0,Swamp Creek,Crystal Creek -Lower
5306123,2022-12-17,0.0,0.0,5.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-01-15,66.66666667,8.5,8.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-02-11,0.0,8.0,8.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-03-18,0.0,14.0,11.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-04-16,400.0,0.0,0.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-05-14,0.0,25.0,20.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-06-24,0.0,18.0,19.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-07-20,0.0,24.0,25.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-08-11,0.0,24.0,22.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-10-14,0.0,14.0,15.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-11-18,0.0,0.0,0.0,Swamp Creek,Crystal Creek -Lower
5306123,2023-12-15,11.11111111,10.5,7.0,Swamp Creek,Crystal Creek -Lower
5306123,2024-01-16,33.33333333,0.0,0.0,Swamp Creek,Crystal Creek -Lower
5306123,2024-03-17,11.11111111,20.0,14.0,Swamp Creek,Crystal Creek -Lower
